timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:11:10.051, P0, 1920 MHz, 50.39 W, 79, 0x0000000000000020
2026/09/25 16:11:10.314, P0, 1845 MHz, 51.58 W, 80, 0x0000000000000020
2026/09/25 16:11:10.579, P0, 1845 MHz, 51.58 W, 80, 0x0000000000000020
2026/09/25 16:11:10.829, P0, 1845 MHz, 53.07 W, 80, 0x0000000000000020
2026/09/25 16:11:11.093, P0, 1852 MHz, 52.85 W, 79, 0x0000000000000020
2026/09/25 16:11:11.358, P0, 1852 MHz, 52.85 W, 79, 0x0000000000000020
2026/09/25 16:11:11.608, P0, 1590 MHz, 52.25 W, 79, 0x0000000000000020
2026/09/25 16:11:11.872, P0, 1590 MHz, 52.25 W, 79, 0x0000000000000020
2026/09/25 16:11:12.136, P0, 1597 MHz, 50.38 W, 79, 0x0000000000000020
2026/09/25 16:11:12.401, P0, 1597 MHz, 50.38 W, 79, 0x0000000000000020
2026/09/25 16:11:12.665, P0, 1852 MHz, 52.95 W, 79, 0x0000000000000020
2026/09/25 16:11:12.928, P0, 1852 MHz, 52.95 W, 79, 0x0000000000000020
2026/09/25 16:11:13.193, P0, 1815 MHz, 49.58 W, 79, 0x0000000000000400
2026/09/25 16:11:13.456, P0, 1815 MHz, 49.58 W, 79, 0x0000000000000400
2026/09/25 16:11:13.721, P0, 1875 MHz, 50.23 W, 79, 0x0000000000000020
2026/09/25 16:11:13.985, P0, 1875 MHz, 50.23 W, 79, 0x0000000000000020
2026/09/25 16:11:14.250, P0, 1657 MHz, 55.56 W, 80, 0x0000000000000020
2026/09/25 16:11:14.513, P0, 1657 MHz, 55.56 W, 80, 0x0000000000000020
2026/09/25 16:11:14.778, P0, 1650 MHz, 55.17 W, 80, 0x0000000000000020
2026/09/25 16:11:15.041, P0, 1650 MHz, 55.17 W, 80, 0x0000000000000020
2026/09/25 16:11:15.291, P0, 1650 MHz, 54.93 W, 80, 0x0000000000000020
2026/09/25 16:11:15.557, P0, 1650 MHz, 54.93 W, 80, 0x0000000000000020
2026/09/25 16:11:15.822, P0, 1635 MHz, 55.17 W, 80, 0x0000000000000020
2026/09/25 16:11:16.087, P0, 1612 MHz, 55.10 W, 80, 0x0000000000000020
2026/09/25 16:11:16.338, P0, 1612 MHz, 55.10 W, 80, 0x0000000000000020
2026/09/25 16:11:16.604, P0, 1605 MHz, 55.73 W, 80, 0x0000000000000020
2026/09/25 16:11:16.868, P0, 1605 MHz, 55.73 W, 80, 0x0000000000000020
2026/09/25 16:11:17.119, P0, 1642 MHz, 55.34 W, 80, 0x0000000000000020
2026/09/25 16:11:17.382, P0, 1642 MHz, 55.34 W, 80, 0x0000000000000020
2026/09/25 16:11:17.645, P0, 1650 MHz, 55.25 W, 80, 0x0000000000000020
2026/09/25 16:11:17.909, P0, 1650 MHz, 55.25 W, 80, 0x0000000000000020
2026/09/25 16:11:18.160, P0, 1545 MHz, 50.33 W, 79, 0x0000000000000020
2026/09/25 16:11:18.425, P0, 1545 MHz, 50.33 W, 79, 0x0000000000000020
2026/09/25 16:11:18.676, P0, 1552 MHz, 50.04 W, 79, 0x0000000000000020
2026/09/25 16:11:18.941, P0, 1552 MHz, 50.04 W, 79, 0x0000000000000020
2026/09/25 16:11:19.206, P0, 1650 MHz, 53.78 W, 80, 0x0000000000000020
2026/09/25 16:11:19.470, P0, 1650 MHz, 53.78 W, 80, 0x0000000000000020
2026/09/25 16:11:19.735, P0, 1837 MHz, 51.71 W, 79, 0x0000000000000020
2026/09/25 16:11:20.000, P0, 1837 MHz, 51.71 W, 79, 0x0000000000000020
2026/09/25 16:11:20.262, P0, 1882 MHz, 52.18 W, 80, 0x0000000000000020
2026/09/25 16:11:20.527, P0, 1882 MHz, 52.18 W, 80, 0x0000000000000020
2026/09/25 16:11:20.790, P0, 1807 MHz, 51.85 W, 79, 0x0000000000000020
2026/09/25 16:11:21.056, P0, 1807 MHz, 51.85 W, 79, 0x0000000000000020
2026/09/25 16:11:21.306, P0, 1912 MHz, 56.55 W, 80, 0x0000000000000020
2026/09/25 16:11:21.571, P0, 1912 MHz, 56.55 W, 80, 0x0000000000000020
2026/09/25 16:11:21.833, P0, 1657 MHz, 57.04 W, 80, 0x0000000000000020
2026/09/25 16:11:22.084, P0, 1657 MHz, 57.04 W, 80, 0x0000000000000020
2026/09/25 16:11:22.348, P0, 1657 MHz, 54.21 W, 80, 0x0000000000000020
2026/09/25 16:11:22.614, P0, 1800 MHz, 52.77 W, 79, 0x0000000000000020
2026/09/25 16:11:22.877, P0, 1800 MHz, 52.77 W, 79, 0x0000000000000020
2026/09/25 16:11:23.127, P0, 2010 MHz, 50.95 W, 79, 0x0000000000000020
2026/09/25 16:11:23.392, P0, 2010 MHz, 50.95 W, 79, 0x0000000000000020
2026/09/25 16:11:23.658, P0, 1920 MHz, 50.00 W, 79, 0x0000000000000020
2026/09/25 16:11:23.922, P0, 1920 MHz, 50.00 W, 79, 0x0000000000000020
2026/09/25 16:11:24.187, P0, 1627 MHz, 54.08 W, 80, 0x0000000000000020
2026/09/25 16:11:24.452, P0, 1627 MHz, 54.08 W, 80, 0x0000000000000020
2026/09/25 16:11:24.716, P0, 1627 MHz, 53.60 W, 80, 0x0000000000000020
2026/09/25 16:11:24.979, P0, 1627 MHz, 53.60 W, 80, 0x0000000000000020
2026/09/25 16:11:25.231, P0, 1635 MHz, 53.55 W, 80, 0x0000000000000020
2026/09/25 16:11:25.495, P0, 1635 MHz, 53.55 W, 80
