timestamp, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], temperature.gpu, power.draw [W], clocks_event_reasons.active
2026/09/24 08:51:20.911, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:21.168, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:21.425, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:21.682, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.73 W, 0x0000000000000001
2026/09/24 08:51:21.946, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.73 W, 0x0000000000000001
2026/09/24 08:51:22.203, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:22.459, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:22.716, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.79 W, 0x0000000000000001
2026/09/24 08:51:22.969, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.79 W, 0x0000000000000001
2026/09/24 08:51:23.231, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.87 W, 0x0000000000000001
2026/09/24 08:51:23.487, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.87 W, 0x0000000000000001
2026/09/24 08:51:23.743, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.89 W, 0x0000000000000001
2026/09/24 08:51:24.001, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.89 W, 0x0000000000000001
2026/09/24 08:51:24.258, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.92 W, 0x0000000000000001
2026/09/24 08:51:24.512, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.92 W, 0x0000000000000001
2026/09/24 08:51:24.764, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.87 W, 0x0000000000000001
2026/09/24 08:51:25.016, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.87 W, 0x0000000000000001
2026/09/24 08:51:25.271, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.85 W, 0x0000000000000001
2026/09/24 08:51:25.529, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.85 W, 0x0000000000000001
2026/09/24 08:51:25.785, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.88 W, 0x0000000000000001
2026/09/24 08:51:26.043, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.88 W, 0x0000000000000001
2026/09/24 08:51:26.299, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.81 W, 0x0000000000000001
2026/09/24 08:51:26.556, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.81 W, 0x0000000000000001
2026/09/24 08:51:26.813, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:27.080, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.80 W, 0x0000000000000001
2026/09/24 08:51:27.334, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.80 W, 0x0000000000000001
2026/09/24 08:51:27.591, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.76 W, 0x0000000000000001
2026/09/24 08:51:27.847, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.76 W, 0x0000000000000001
2026/09/24 08:51:28.111, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:28.375, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:28.634, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.76 W, 0x0000000000000001
2026/09/24 08:51:28.889, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.76 W, 0x0000000000000001
2026/09/24 08:51:29.153, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.81 W, 0x0000000000000001
2026/09/24 08:51:29.403, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.81 W, 0x0000000000000001
2026/09/24 08:51:29.660, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.69 W, 0x0000000000000001
2026/09/24 08:51:29.911, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.69 W, 0x0000000000000001
2026/09/24 08:51:30.162, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:30.416, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:30.682, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.74 W, 0x0000000000000001
2026/09/24 08:51:30.933, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.74 W, 0x0000000000000001
2026/09/24 08:51:31.187, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.77 W, 0x0000000000000001
2026/09/24 08:51:31.444, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.77 W, 0x0000000000000001
2026/09/24 08:51:31.701, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.70 W, 0x0000000000000001
2026/09/24 08:51:31.958, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.70 W, 0x0000000000000001
2026/09/24 08:51:32.209, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.70 W, 0x0000000000000001
2026/09/24 08:51:32.465, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.70 W, 0x0000000000000001
2026/09/24 08:51:32.722, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.62 W, 0x0000000000000001
2026/09/24 08:51:32.978, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.62 W, 0x0000000000000001
2026/09/24 08:51:33.244, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.80 W, 0x0000000000000001
2026/09/24 08:51:33.502, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.80 W, 0x0000000000000001
2026/09/24 08:51:33.756, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.74 W, 0x0000000000000001
2026/09/24 08:51:34.013, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.74 W, 0x0000000000000001
2026/09/24 08:51:34.270, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.71 W, 0x0000000000000001
2026/09/24 08:51:34.536, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.71 W, 0x0000000000000001
2026/09/24 08:51:34.793, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.76 W, 0x0000000000000001
2026/09/24 08:51:35.047, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.76 W, 0x0000000000000001
2026/09/24 08:51:35.304, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.87 W, 0x0000000000000001
2026/09/24 08:51:35.561, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.90 W, 0x0000000000000001
2026/09/24 08:51:35.820, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.90 W, 0x0000000000000001
2026/09/24 08:51:36.085, P0, 1740 MHz, 6101 MHz, 0 %, 74, 20.58 W, 0x0000000000000001
2026/09/24 08:51:36.339, P0, 1740 MHz, 6101 MHz, 0 %, 74, 20.58 W, 0x0000000000000001
2026/09/24 08:51:36.596, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.78 W, 0x0000000000000001
2026/09/24 08:51:36.853, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.78 W, 0x0000000000000001
2026/09/24 08:51:37.110, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.79 W, 0x0000000000000001
2026/09/24 08:51:37.367, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.79 W, 0x0000000000000001
2026/09/24 08:51:37.624, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.71 W, 0x0000000000000001
2026/09/24 08:51:37.880, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.71 W, 0x0000000000000001
2026/09/24 08:51:38.137, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.72 W, 0x0000000000000001
2026/09/24 08:51:38.394, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.72 W, 0x0000000000000001
2026/09/24 08:51:38.651, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.70 W, 0x0000000000000001
2026/09/24 08:51:38.912, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.70 W, 0x0000000000000001
2026/09/24 08:51:39.173, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.72 W, 0x0000000000000001
2026/09/24 08:51:39.426, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.72 W, 0x0000000000000001
2026/09/24 08:51:39.679, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.81 W, 0x0000000000000001
2026/09/24 08:51:39.930, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.81 W, 0x0000000000000001
2026/09/24 08:51:40.188, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.84 W, 0x0000000000000001
2026/09/24 08:51:40.442, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.84 W, 0x0000000000000001
2026/09/24 08:51:40.699, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:40.964, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.75 W, 0x0000000000000001
2026/09/24 08:51:41.223, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.72 W, 0x0000000000000001
2026/09/24 08:51:41.488, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.72 W, 0x0000000000000001
2026/09/24 08:51:41.741, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.65 W, 0x0000000000000001
2026/09/24 08:51:41.994, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.65 W, 0x0000000000000001
2026/09/24 08:51:42.248, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.71 W, 0x0000000000000001
2026/09/24 08:51:42.503, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.71 W, 0x0000000000000001
2026/09/24 08:51:42.754, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.66 W, 0x0000000000000001
2026/09/24 08:51:43.007, P0, 1740 MHz, 6101 MHz, 0 %, 74, 18.66 W, 0x0000000000000001
2026/09/24 08:51:43.263, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.67 W, 0x0000000000000001
2026/09/24 08:51:43.518, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.67 W, 0x0000000000000001
2026/09/24 08:51:43.775, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.58 W, 0x0000000000000001
2026/09/24 08:51:44.033, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.58 W, 0x0000000000000001
2026/09/24 08:51:44.289, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.59 W, 0x0000000000000001
2026/09/24 08:51:44.546, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.59 W, 0x0000000000000001
2026/09/24 08:51:44.803, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.63 W, 0x0000000000000001
2026/09/24 08:51:45.060, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.63 W, 0x0000000000000001
2026/09/24 08:51:45.317, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.61 W, 0x0000000000000001
2026/09/24 08:51:45.575, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.57 W, 0x0000000000000001
2026/09/24 08:51:45.831, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.57 W, 0x0000000000000001
2026/09/24 08:51:46.088, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.70 W, 0x0000000000000001
2026/09/24 08:51:46.344, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.70 W, 0x0000000000000001
2026/09/24 08:51:46.604, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.63 W, 0x0000000000000001
2026/09/24 08:51:46.859, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.63 W, 0x0000000000000001
2026/09/24 08:51:47.115, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.59 W, 0x0000000000000001
2026/09/24 08:51:47.372, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.59 W, 0x0000000000000001
2026/09/24 08:51:47.639, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.70 W, 0x0000000000000001
2026/09/24 08:51:47.900, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.70 W, 0x0000000000000001
2026/09/24 08:51:48.157, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.63 W, 0x0000000000000001
2026/09/24 08:51:48.408, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.63 W, 0x0000000000000001
2026/09/24 08:51:48.663, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.56 W, 0x0000000000000001
2026/09/24 08:51:48.927, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.56 W, 0x0000000000000001
2026/09/24 08:51:49.183, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.86 W, 0x0000000000000001
2026/09/24 08:51:49.438, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.86 W, 0x0000000000000001
2026/09/24 08:51:49.688, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.62 W, 0x0000000000000001
2026/09/24 08:51:49.953, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.62 W, 0x0000000000000001
2026/09/24 08:51:50.205, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.57 W, 0x0000000000000001
2026/09/24 08:51:50.468, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.57 W, 0x0000000000000001
2026/09/24 08:51:50.720, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.69 W, 0x0000000000000001
2026/09/24 08:51:50.985, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.69 W, 0x0000000000000001
2026/09/24 08:51:51.248, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.63 W, 0x0000000000000001
2026/09/24 08:51:51.509, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.63 W, 0x0000000000000001
2026/09/24 08:51:51.768, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.88 W, 0x0000000000000001
2026/09/24 08:51:52.029, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.88 W, 0x0000000000000001
2026/09/24 08:51:52.294, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.59 W, 0x0000000000000001
2026/09/24 08:51:52.559, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.59 W, 0x0000000000000001
2026/09/24 08:51:52.814, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.68 W, 0x0000000000000001
2026/09/24 08:51:53.076, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.61 W, 0x0000000000000001
2026/09/24 08:51:53.331, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.61 W, 0x0000000000000001
2026/09/24 08:51:53.587, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.56 W, 0x0000000000000001
2026/09/24 08:51:53.845, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.56 W, 0x0000000000000001
2026/09/24 08:51:54.098, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.59 W, 0x0000000000000001
2026/09/24 08:51:54.351, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.59 W, 0x0000000000000001
2026/09/24 08:51:54.614, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.74 W, 0x0000000000000001
2026/09/24 08:51:54.867, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.74 W, 0x0000000000000001
2026/09/24 08:51:55.121, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.52 W, 0x0000000000000001
2026/09/24 08:51:55.375, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.52 W, 0x0000000000000001
2026/09/24 08:51:55.626, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.53 W, 0x0000000000000001
2026/09/24 08:51:55.878, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.53 W, 0x0000000000000001
2026/09/24 08:51:56.128, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.63 W, 0x0000000000000001
2026/09/24 08:51:56.391, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.63 W, 0x0000000000000001
2026/09/24 08:51:56.643, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.48 W, 0x0000000000000001
2026/09/24 08:51:56.909, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.48 W, 0x0000000000000001
2026/09/24 08:51:57.171, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.49 W, 0x0000000000000001
2026/09/24 08:51:57.427, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.49 W, 0x0000000000000001
2026/09/24 08:51:57.679, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.64 W, 0x0000000000000001
2026/09/24 08:51:57.943, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.64 W, 0x0000000000000001
2026/09/24 08:51:58.194, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.56 W, 0x0000000000000001
2026/09/24 08:51:58.459, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.56 W, 0x0000000000000001
2026/09/24 08:51:58.721, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.65 W, 0x0000000000000001
2026/09/24 08:51:58.972, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.65 W, 0x0000000000000001
2026/09/24 08:51:59.224, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.76 W, 0x0000000000000001
2026/09/24 08:51:59.491, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.76 W, 0x0000000000000001
2026/09/24 08:51:59.746, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.65 W, 0x0000000000000001
2026/09/24 08:52:00.006, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.65 W, 0x0000000000000001
2026/09/24 08:52:00.266, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.75 W, 0x0000000000000001
2026/09/24 08:52:00.526, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.75 W, 0x0000000000000001
2026/09/24 08:52:00.780, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.67 W, 0x0000000000000001
2026/09/24 08:52:01.046, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.67 W, 0x0000000000000001
2026/09/24 08:52:01.299, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.43 W, 0x0000000000000001
2026/09/24 08:52:01.560, P0, 1740 MHz, 6101 MHz, 0 %, 73, 18.43 W, 0x0000000000000001
2026/09/24 08:52:01.811, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.45 W, 0x0000000000000001
2026/09/24 08:52:02.068, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.50 W, 0x0000000000000001
2026/09/24 08:52:02.323, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.50 W, 0x0000000000000001
2026/09/24 08:52:02.575, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.45 W, 0x0000000000000001
2026/09/24 08:52:02.826, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.45 W, 0x0000000000000001
2026/09/24 08:52:03.084, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.44 W, 0x0000000000000001
2026/09/24 08:52:03.366, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.44 W, 0x0000000000000001
2026/09/24 08:52:03.627, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.44 W, 0x0000000000000001
2026/09/24 08:52:03.881, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.44 W, 0x0000000000000001
2026/09/24 08:52:04.134, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.73 W, 0x0000000000000001
2026/09/24 08:52:04.398, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.73 W, 0x0000000000000001
2026/09/24 08:52:04.651, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:04.909, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:05.168, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.46 W, 0x0000000000000001
2026/09/24 08:52:05.431, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.46 W, 0x0000000000000001
2026/09/24 08:52:05.696, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.49 W, 0x0000000000000001
2026/09/24 08:52:05.956, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.49 W, 0x0000000000000001
2026/09/24 08:52:06.214, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.46 W, 0x0000000000000001
2026/09/24 08:52:06.477, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.46 W, 0x0000000000000001
2026/09/24 08:52:06.735, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.45 W, 0x0000000000000001
2026/09/24 08:52:06.998, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.45 W, 0x0000000000000001
2026/09/24 08:52:07.254, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.43 W, 0x0000000000000001
2026/09/24 08:52:07.509, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.43 W, 0x0000000000000001
2026/09/24 08:52:07.773, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.45 W, 0x0000000000000001
2026/09/24 08:52:08.026, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.45 W, 0x0000000000000001
2026/09/24 08:52:08.291, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.61 W, 0x0000000000000001
2026/09/24 08:52:08.548, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.61 W, 0x0000000000000001
2026/09/24 08:52:08.799, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.52 W, 0x0000000000000001
2026/09/24 08:52:09.060, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.52 W, 0x0000000000000001
2026/09/24 08:52:09.316, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:09.575, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.41 W, 0x0000000000000001
2026/09/24 08:52:09.833, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.41 W, 0x0000000000000001
2026/09/24 08:52:10.098, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:10.352, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:10.609, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.48 W, 0x0000000000000001
2026/09/24 08:52:10.869, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.48 W, 0x0000000000000001
2026/09/24 08:52:11.126, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.56 W, 0x0000000000000001
2026/09/24 08:52:11.381, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.56 W, 0x0000000000000001
2026/09/24 08:52:11.645, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.48 W, 0x0000000000000001
2026/09/24 08:52:11.898, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.48 W, 0x0000000000000001
2026/09/24 08:52:12.162, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.48 W, 0x0000000000000001
2026/09/24 08:52:12.426, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.48 W, 0x0000000000000001
2026/09/24 08:52:12.679, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:12.942, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:13.195, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.52 W, 0x0000000000000001
2026/09/24 08:52:13.451, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.52 W, 0x0000000000000001
2026/09/24 08:52:13.710, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.43 W, 0x0000000000000001
2026/09/24 08:52:13.972, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.43 W, 0x0000000000000001
2026/09/24 08:52:14.226, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.58 W, 0x0000000000000001
2026/09/24 08:52:14.477, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.58 W, 0x0000000000000001
2026/09/24 08:52:14.740, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:14.994, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:15.255, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.53 W, 0x0000000000000001
2026/09/24 08:52:15.509, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.53 W, 0x0000000000000001
2026/09/24 08:52:15.773, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.65 W, 0x0000000000000001
2026/09/24 08:52:16.025, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.65 W, 0x0000000000000001
2026/09/24 08:52:16.275, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.49 W, 0x0000000000000001
2026/09/24 08:52:16.533, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.49 W, 0x0000000000000001
2026/09/24 08:52:16.798, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.45 W, 0x0000000000000001
2026/09/24 08:52:17.055, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.45 W, 0x0000000000000001
2026/09/24 08:52:17.310, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:17.564, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:17.819, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.50 W, 0x0000000000000001
2026/09/24 08:52:18.071, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.64 W, 0x0000000000000001
2026/09/24 08:52:18.329, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.64 W, 0x0000000000000001
2026/09/24 08:52:18.581, P0, 1740 MHz, 6101 MHz, 0 %, 72, 19.39 W, 0x0000000000000001
2026/09/24 08:52:18.843, P0, 1740 MHz, 6101 MHz, 0 %, 72, 19.39 W, 0x0000000000000001
2026/09/24 08:52:19.107, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.51 W, 0x0000000000000001
2026/09/24 08:52:19.362, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.51 W, 0x0000000000000001
2026/09/24 08:52:19.623, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.65 W, 0x0000000000000001
2026/09/24 08:52:19.878, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.65 W, 0x0000000000000001
2026/09/24 08:52:20.137, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:20.399, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.47 W, 0x0000000000000001
2026/09/24 08:52:20.661, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.55 W, 0x0000000000000001
2026/09/24 08:52:20.917, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.55 W, 0x0000000000000001
2026/09/24 08:52:21.174, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.49 W, 0x0000000000000001
2026/09/24 08:52:21.432, P0, 1740 MHz, 6101 MHz, 0 %, 72, 18.49 W, 0x0000000000000001
