# start_unix_ms 1790236120284
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
152,554.279,5.3746,0.0000,0.0211,1.0616,0.0831,1.2718,0.8370,0.1137
153,555.666,1.3873,0.0000,0.0560,5.1731,0.2318,5.6726,0.6483,0.1116
154,561.415,5.7485,0.0000,0.0582,0.9565,0.1137,1.2851,0.8395,0.1137
155,562.786,1.3714,0.0000,0.0223,4.9644,0.1840,5.3326,0.6514,0.1116
156,568.220,5.4340,0.0000,0.0505,0.9334,0.1222,1.3487,0.6505,0.1126
157,569.677,1.4565,0.0000,0.0464,5.1335,0.2105,5.5339,0.6442,0.1116
158,575.408,5.7309,0.0000,0.0484,0.8600,0.1031,1.1589,0.2353,0.1126
159,576.622,1.2142,0.0000,0.0202,5.0542,0.1806,5.3894,0.6477,0.1116
160,582.087,5.4655,0.0000,0.0266,0.9476,0.0633,1.2662,0.2358,0.1116
161,583.409,1.3215,0.0000,0.0198,5.0776,0.1142,5.3596,0.2332,0.1137
162,588.967,5.5584,0.0000,0.0419,0.9165,0.0884,1.2284,0.5229,0.1116
163,590.256,1.2890,0.0000,0.0233,5.2222,0.1928,5.5877,0.2332,0.1116
164,595.935,5.6792,0.0000,0.0281,0.9090,0.0823,1.2292,0.2370,0.1126
165,597.241,1.3053,0.0000,0.0155,5.3275,0.2467,5.7044,0.6478,0.1116
166,603.077,5.8366,0.0000,0.0376,0.8798,0.0751,1.1670,0.2358,0.1126
167,604.430,1.3527,0.0000,0.0315,5.1054,0.2851,5.6241,0.6470,0.1137
168,610.176,5.7460,0.0000,0.0390,0.9049,0.0812,1.2259,0.5345,0.1116
169,611.542,1.3663,0.0000,0.0271,4.6705,0.1320,4.9599,0.2336,0.1126
170,616.571,5.0285,0.0000,0.0264,1.0582,0.0899,1.3285,0.2374,0.1126
171,617.969,1.3983,0.0000,0.0220,5.2795,0.1681,5.6101,0.6506,0.1116
172,623.708,5.7390,0.0000,0.0387,0.9045,0.0898,1.2089,0.8267,0.1147
173,625.039,1.3314,0.0000,0.0234,6.8988,0.1153,7.1759,0.6480,0.1116
174,632.301,7.2618,0.0000,0.0346,0.9416,0.0628,1.1876,0.2376,0.1116
175,633.533,1.2317,0.0000,0.0140,4.3129,0.1406,4.6013,0.6501,0.1126
176,638.232,4.6993,0.0000,0.0480,0.8044,0.0870,1.1497,0.5269,0.1126
177,639.436,1.2036,0.0000,0.0193,4.5612,0.1080,4.8621,0.2309,0.1116
178,644.423,4.9875,0.0000,0.0498,0.9505,0.0873,1.2704,0.5286,0.1137
179,645.880,1.4561,0.0000,0.0252,5.0456,0.1122,5.2954,0.2337,0.1137
180,651.253,5.3739,0.0000,0.0282,1.0395,0.0959,1.3287,0.8335,0.1137
181,652.806,1.5529,0.0000,0.0276,5.0479,0.0803,5.2573,0.6466,0.1126
182,658.125,5.3192,0.0000,0.0197,1.1001,0.0754,1.3031,0.8302,0.1137
183,659.535,1.4093,0.0000,0.0312,5.2966,0.0783,5.5257,0.6471,0.1137
