# start_unix_ms 1790236157020
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
202,1465.788,5.8908,7.2665,0.0546,0.0862,0.2055,7.8002,0.2692,0.1219
203,1473.750,7.9619,5.2274,0.0758,0.1076,0.1664,5.8093,0.2706,0.1229
204,1479.646,5.8958,7.4646,0.0490,0.0645,0.1266,7.8640,0.2699,0.1229
205,1487.585,7.9390,5.5090,0.0840,0.0562,0.1316,5.9630,0.2692,0.1229
206,1493.625,6.0402,5.4166,0.2117,0.1172,0.7143,6.8261,0.2687,0.1219
207,1500.586,6.9609,5.4594,0.1114,0.1518,0.6185,6.6429,0.2675,0.1229
208,1507.333,6.7475,5.7738,0.0573,0.0662,0.3511,6.4119,0.2739,0.1229
209,1513.840,6.5066,7.1670,0.0466,0.0576,0.1550,7.5914,0.2743,0.3686
210,1521.498,7.6584,5.5025,0.0368,0.0528,0.2626,6.0889,0.2716,0.1239
211,1527.666,6.1680,7.4822,0.0665,0.0542,0.1174,7.8671,0.2706,0.1229
212,1535.602,7.9357,5.4791,0.0351,0.1567,0.4032,6.2791,0.2700,0.1239
213,1541.994,6.3914,7.1065,0.0402,0.0496,0.1397,7.4923,0.2677,0.1229
214,1549.609,7.6160,5.4772,0.0627,0.0456,0.1262,5.9458,0.2725,0.1239
215,1555.626,6.0162,7.1921,0.0502,0.0468,0.1287,7.5563,0.2699,0.1239
216,1563.329,7.7032,5.5847,0.1994,0.0653,0.4341,6.5032,0.2687,0.1239
217,1569.911,6.5817,5.9159,0.0410,0.0717,0.2616,6.5092,0.2705,0.1229
218,1576.555,6.6449,6.2181,0.0438,0.0871,0.4773,7.1223,0.2685,0.1239
219,1583.752,7.1964,6.1201,0.1093,0.0652,0.1473,6.8809,0.2777,0.1239
220,1590.847,7.0947,5.9975,0.0486,0.0667,0.2250,6.4964,0.2705,0.1239
221,1597.421,6.5747,7.3755,0.0393,0.0465,0.1198,7.7332,0.2690,0.1239
222,1605.230,7.8089,5.6255,0.1119,0.0612,0.1482,6.1742,0.2697,0.1249
223,1611.486,6.2558,7.3072,0.0396,0.0483,0.1169,7.6500,0.2682,0.1239
224,1619.207,7.7205,5.6406,0.0925,0.0637,0.1404,6.1179,0.2685,0.1239
225,1625.408,6.2015,5.5202,0.0342,0.0730,0.7447,6.6062,0.2708,0.1229
226,1632.094,6.6862,5.9712,0.0571,0.1006,0.2849,6.6960,0.2699,0.1239
227,1638.906,6.8122,6.2534,0.0440,0.0657,0.3297,6.9475,0.2692,0.1239
228,1645.959,7.0523,6.1491,0.0521,0.1042,0.2582,6.8527,0.2700,0.1249
229,1652.935,6.9765,7.3693,0.0797,0.0456,0.1553,7.8667,0.2710,0.3707
230,1660.887,7.9521,5.5708,0.0901,0.0627,0.2932,6.3069,0.2723,0.1249
231,1667.266,6.3783,7.0397,0.0458,0.0508,0.1249,7.4750,0.2684,0.1249
232,1674.806,7.5409,5.5822,0.0716,0.0644,0.1474,6.2610,0.2676,0.1249
233,1681.164,6.3577,7.2628,0.0579,0.0581,0.1342,7.6680,0.2682,0.1239
234,1688.908,7.7441,5.4590,0.0581,0.0501,0.1218,5.8730,0.2689,0.1249
235,1694.856,5.9472,7.5518,0.0499,0.0506,0.1540,7.9616,0.2666,0.1260
236,1702.915,8.0593,4.6847,0.1071,0.1248,0.8514,6.0125,0.2668,0.1249
237,1709.093,6.1780,5.2702,0.1147,0.1947,0.2347,6.0426,0.2695,0.1249
238,1715.294,6.2011,7.0341,0.0442,0.0809,0.1248,7.4316,0.2708,0.1249
239,1722.794,7.5005,5.6138,0.0812,0.0424,0.1202,6.0890,0.2716,0.1260
240,1729.076,6.2815,7.2578,0.0477,0.0545,0.1203,7.6271,0.2663,0.1249
241,1736.773,7.6968,5.5652,0.0455,0.1665,0.9571,7.1089,0.2700,0.1260
242,1743.976,7.2030,5.6752,0.2975,0.0824,0.5096,6.9532,0.2678,0.1249
243,1751.106,7.1300,5.3622,0.0364,0.0434,0.5096,6.1052,0.2673,0.1239
244,1757.322,6.2161,6.7011,0.0463,0.0614,0.1708,7.1807,0.2692,0.1249
245,1764.703,7.3811,5.5635,0.0928,0.0725,0.2360,6.4712,0.2735,0.1270
246,1771.456,6.7530,6.5633,0.0461,0.0686,0.1349,6.9709,0.2674,0.1260
247,1778.503,7.0467,5.6862,0.0443,0.0799,0.2423,6.2681,0.2669,0.1270
248,1784.878,6.3758,6.6739,0.1447,0.0901,0.4157,7.5621,0.2659,0.1260
249,1792.548,7.6700,5.4294,0.0593,0.0803,0.5007,6.3371,0.2740,0.1249
250,1798.978,6.4299,6.1314,0.0927,0.0951,0.2171,6.8354,0.2672,0.1260
251,1805.912,6.9335,7.0844,0.0521,0.0511,0.1183,7.4803,0.2663,0.1270
252,1813.489,7.5776,5.5760,0.0435,0.0851,0.1491,6.0534,0.2668,0.1270
253,1819.639,6.1493,7.3681,0.0439,0.0511,0.1103,7.7147,0.2664,0.1270
254,1827.422,7.7837,5.5966,0.0513,0.0495,0.1631,6.0932,0.2661,0.1280
255,1833.607,6.1848,7.3733,0.0411,0.0482,0.1149,7.7264,0.2649,0.1270
256,1841.400,7.7926,5.6271,0.0714,0.1355,0.1318,6.3001,0.2660,0.1280
257,1847.869,6.4695,5.1556,0.0601,0.0340,0.2476,5.7053,0.2660,0.1280
258,1853.702,5.8329,7.8149,0.0617,0.0537,0.1186,8.2036,0.2646,0.1280
259,1861.973,8.2712,5.5678,0.0665,0.0707,0.1491,6.1151,0.2701,0.1290
260,1868.166,6.1926,7.3501,0.0427,0.0459,0.1131,7.6796,0.2665,0.1280
261,1875.914,7.7478,5.6067,0.0470,0.0570,0.1635,6.1172,0.2668,0.1290
262,1882.126,6.2121,6.4584,0.0591,0.0792,0.2189,7.0145,0.2649,0.1290
263,1889.265,7.1395,5.2458,0.0370,0.0794,0.9385,6.7378,0.2697,0.1300
264,1896.112,6.8466,5.3834,0.0331,0.0483,0.1424,6.1311,0.2656,0.1300
265,1902.394,6.2817,6.1181,0.0879,0.1632,0.4060,7.1361,0.2708,0.1300
266,1909.710,7.3163,5.8243,0.0937,0.0985,0.4991,6.8042,0.2690,0.1300
267,1916.617,6.9066,5.9055,0.1169,0.0464,0.5612,6.8931,0.2674,0.1300
268,1923.631,7.0140,5.9275,0.1317,0.0501,0.7479,7.0531,0.2681,0.1300
269,1930.957,7.3263,5.6374,0.1208,0.0844,0.4601,6.6226,0.2700,0.1290
270,1937.660,6.7030,6.0209,0.0564,0.0759,0.1751,6.6024,0.2724,0.3768
271,1944.384,6.7246,6.2680,0.0762,0.0965,0.6409,7.4262,0.2675,0.1300
272,1951.899,7.5148,5.8839,0.0562,0.0603,0.3552,6.5824,0.2702,0.1311
273,1958.772,6.8726,6.2120,0.1094,0.0749,0.4158,7.0408,0.2680,0.1300
274,1965.995,7.2236,6.9842,0.0592,0.0649,0.1266,7.4334,0.2716,0.1311
275,1973.506,7.5105,5.4038,0.0572,0.0610,0.2596,5.9762,0.2669,0.1311
276,1979.666,6.1601,7.2284,0.0526,0.0540,0.1209,7.6171,0.2693,0.1300
277,1987.455,7.7884,4.5307,0.0517,0.1062,0.6990,5.7515,0.2706,0.1311
278,1993.362,5.9076,8.5767,0.1003,0.0738,0.2092,9.2804,0.2682,0.1311
279,2003.001,9.6391,5.8758,0.0836,0.0565,0.1194,6.3008,0.2711,0.1321
280,2009.376,6.3746,3.5408,0.0331,0.0400,0.1219,3.8520,0.2690,0.1321
281,2013.490,4.1145,7.4056,0.0388,0.0513,0.1172,7.7553,0.2692,0.1311
282,2021.322,7.8314,5.6491,0.0832,0.0812,0.2855,6.3487,0.2684,0.1331
283,2027.879,6.5576,6.0246,0.1499,0.1147,0.1850,7.0848,0.2692,0.1311
284,2035.082,7.2031,5.8494,0.0470,0.1406,0.2163,6.8234,0.2723,0.1321
285,2042.000,6.9177,7.4781,0.0430,0.0709,0.1204,7.8605,0.2686,0.1321
286,2049.935,7.9348,5.5389,0.1272,0.0813,0.1508,6.0928,0.2677,0.1321
287,2056.104,6.1692,6.3855,0.0497,0.0480,0.1535,6.7991,0.2696,0.1321
288,2062.986,6.8821,5.6529,0.0362,0.0580,0.3334,6.2269,0.2690,0.1331
289,2069.287,6.3006,6.2412,0.0550,0.0472,0.5805,7.0762,0.2784,0.1341
290,2076.598,7.3112,5.9318,0.1715,0.0724,0.2943,6.7978,0.2691,0.1341
291,2083.602,7.0042,5.8632,0.0548,0.0488,0.1969,6.3312,0.2787,0.1352
292,2090.091,6.4890,7.3921,0.0428,0.0550,0.1413,7.8755,0.2704,0.1341
