# start_unix_ms 1790235840662
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
198,1402.688,7.1281,0.0000,6.0438,0.0772,0.1268,6.4002,0.7478,0.1229
199,1409.269,6.5819,0.0000,6.3918,0.0421,0.1642,6.7436,0.7419,0.1239
200,1416.120,6.8501,0.0000,6.4638,0.0428,0.2307,6.9094,0.7426,0.1239
201,1423.165,7.0458,0.0000,6.5695,0.0577,0.1526,6.9509,0.7449,0.1239
202,1430.365,7.1999,0.0000,6.2367,0.0474,0.1219,6.5744,0.7484,0.1239
203,1437.014,6.6491,0.0000,6.7985,0.0709,0.1672,7.2002,0.7421,0.1239
204,1444.290,7.2753,0.0000,6.1714,0.0457,0.1102,6.5030,0.7442,0.1229
205,1450.866,6.5762,0.0000,6.6291,0.0465,0.1211,7.0495,0.7413,0.1239
206,1457.999,7.1334,0.0000,6.8582,0.0452,0.1201,7.1930,0.7431,0.1239
207,1465.269,7.2701,0.0000,6.0253,0.0673,0.1222,6.4192,0.7435,0.1249
208,1471.768,6.4985,0.0000,6.4767,0.0422,0.1228,6.7963,0.7488,0.1239
209,1478.678,6.9105,0.0000,6.6307,0.0379,0.1540,6.9680,0.7442,0.1239
210,1485.717,7.0387,0.0000,6.4642,0.0367,0.2165,6.8554,0.7441,0.1239
211,1492.651,6.9336,0.0000,6.4353,0.0346,0.2281,6.8355,0.7407,0.1239
212,1499.552,6.9010,0.0000,6.3568,0.0405,0.1433,6.6858,0.7404,0.1239
213,1506.307,6.7557,0.0000,6.6391,0.0351,0.1570,6.9725,0.7440,0.1260
214,1513.344,7.0367,0.0000,6.5932,0.0371,0.1535,6.9278,0.7399,0.1239
215,1520.332,6.9884,0.0000,6.4580,0.0351,0.1685,6.7951,0.7415,0.1239
216,1527.188,6.8560,0.0000,6.8671,0.0367,0.1842,7.2265,0.7433,0.1249
217,1534.539,7.3503,0.0000,6.0958,0.0579,0.1403,6.4695,0.7486,0.1249
218,1541.072,6.5336,0.0000,6.5781,0.0399,0.1996,6.9464,0.7480,0.1249
219,1548.086,7.0140,0.0000,6.5491,0.0700,0.1058,6.8775,0.7483,0.1249
220,1555.043,6.9568,0.0000,7.4689,0.0479,0.1171,7.7892,0.7470,0.1260
221,1562.912,7.8685,0.0000,5.9095,0.0463,0.1137,6.2174,0.7430,0.1249
222,1569.198,6.2860,0.0000,6.4749,0.0421,0.1040,6.7766,0.7462,0.1249
223,1576.042,6.8444,0.0000,6.4534,0.0397,0.2219,6.8612,0.7487,0.1249
224,1583.035,6.9927,0.0000,6.5418,0.0390,0.1412,6.8619,0.7424,0.1260
225,1590.062,7.0270,0.0000,6.4729,0.0425,0.1040,6.7717,0.7492,0.1260
226,1596.902,6.8398,0.0000,6.8365,0.0441,0.1173,7.1663,0.7485,0.1260
227,1604.140,7.2389,0.0000,6.2938,0.0381,0.1110,6.5875,0.7464,0.1249
228,1610.796,6.6553,0.0000,6.5572,0.0398,0.2148,6.9620,0.7412,0.1249
229,1617.829,7.0331,0.0000,6.4864,0.0391,0.1639,6.8412,0.7444,0.1260
230,1624.744,6.9153,0.0000,6.4300,0.0632,0.3077,7.0198,0.7484,0.1260
231,1632.027,7.2833,0.0000,5.9697,0.0670,0.3281,6.5454,0.7450,0.1260
232,1638.651,6.6237,0.0000,6.8537,0.0546,0.1349,7.2624,0.7467,0.1260
233,1646.231,7.5797,0.0000,5.8999,0.0542,0.1545,6.2676,0.7511,0.1260
234,1652.570,6.3393,0.0000,6.3497,0.0924,0.2401,6.8876,0.7435,0.1260
235,1659.576,7.0057,0.0000,6.3383,0.0538,0.1130,6.7608,0.7430,0.1249
236,1666.408,6.8324,0.0000,6.9284,0.0522,0.1774,7.3386,0.7402,0.1260
237,1673.869,7.4606,0.0000,5.8640,0.0749,0.2318,6.4350,0.7429,0.1260
238,1680.484,6.6146,0.0000,6.3672,0.0514,0.1661,6.8611,0.7191,0.1260
239,1687.453,6.9699,0.0000,6.8873,0.0503,0.1470,7.2576,0.7168,0.1260
240,1694.795,7.3414,0.0000,5.7126,0.0732,0.1972,6.1938,0.7440,0.1260
241,1701.094,6.2991,0.0000,6.5027,0.0439,0.1132,6.8475,0.7414,0.1260
242,1708.013,6.9189,0.0000,6.4602,0.0379,0.1541,6.7906,0.7434,0.1260
243,1714.868,6.8550,0.0000,6.5648,0.0454,0.1072,6.8642,0.7446,0.1260
244,1721.802,6.9343,0.0000,7.0660,0.0482,0.1818,7.4748,0.7449,0.1260
245,1729.357,7.5545,0.0000,5.9588,0.0603,0.2837,6.5048,0.7426,0.1270
246,1735.958,6.6013,0.0000,6.2495,0.0375,0.1055,6.5407,0.7134,0.1270
247,1742.567,6.6093,0.0000,6.4486,0.0368,0.1134,6.7421,0.7407,0.1270
248,1749.379,6.8123,0.0000,6.5647,0.0361,0.1701,6.8966,0.7420,0.1280
249,1756.336,6.9567,0.0000,6.7498,0.0352,0.1245,7.0380,0.7434,0.1270
250,1763.435,7.0989,0.0000,6.7521,0.0364,0.1105,7.0317,0.7413,0.1280
251,1770.527,7.0921,0.0000,6.3319,0.0654,0.1159,6.6613,0.7142,0.1280
252,1777.268,6.7409,0.0000,6.3265,0.0322,0.1429,6.6334,0.7568,0.1280
253,1783.961,6.6934,0.0000,6.6093,0.0543,0.2478,7.0484,0.7445,0.1280
254,1791.064,7.1027,0.0000,6.5484,0.0313,0.2395,6.9312,0.7400,0.1280
255,1798.072,7.0079,0.0000,6.4854,0.0419,0.1110,6.7982,0.7426,0.1290
256,1804.976,6.9040,0.0000,6.7583,0.0441,0.2299,7.1812,0.7403,0.1290
257,1812.251,7.2750,0.0000,6.0074,0.0319,0.1385,6.3158,0.7099,0.1290
258,1818.647,6.3954,0.0000,6.9109,0.0384,0.1063,7.2161,0.7566,0.1300
259,1825.974,7.3271,0.0000,6.6308,0.0434,0.1040,6.9386,0.7144,0.1290
260,1833.016,7.0420,0.0000,6.1445,0.0429,0.1426,6.4904,0.7417,0.1300
