# start_unix_ms 1790234974025
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
206,1163.367,6.0925,0.0000,0.0250,0.6724,0.0486,0.8539,0.2341,0.1137
207,1164.255,0.8885,0.0000,0.0117,6.0310,0.0708,6.1976,0.2313,0.1137
208,1170.506,6.2509,0.0000,0.0152,0.8355,0.0441,0.9813,0.2303,0.1137
209,1171.515,1.0090,0.0000,0.0106,5.2434,0.0942,5.4432,0.2337,0.1137
210,1177.024,5.5085,0.0000,0.0208,0.7622,0.0501,0.9393,0.2323,0.1137
211,1177.996,0.9725,0.0000,0.0119,5.7918,0.0888,5.9924,0.2321,0.1147
212,1184.056,6.0602,0.0000,0.0207,0.7584,0.0460,0.9248,0.2325,0.1126
213,1185.011,0.9547,0.0000,0.0116,11.9548,0.1266,12.1987,0.2319,0.1137
214,1197.290,12.2785,0.0000,0.0237,0.8810,0.1116,1.1831,0.2334,0.1137
215,1198.842,1.5522,0.0000,0.0322,0.0285,0.0479,0.2213,0.2314,0.1137
216,1199.101,0.2591,0.0000,0.0126,6.1731,0.1259,6.4404,0.2327,0.1137
217,1205.615,6.5146,0.0000,0.0314,0.7562,0.0601,1.0010,0.2357,0.1126
218,1206.654,1.0390,0.0000,0.0133,5.3301,0.1691,5.6229,0.2335,0.1137
219,1212.395,5.7403,0.0000,0.0352,0.4921,0.0555,0.7016,0.2337,0.1137
220,1213.135,0.7404,0.0000,0.0121,3.6757,0.1608,3.9469,0.2303,0.1147
221,1217.153,4.0175,0.0000,0.0280,0.8813,0.0831,1.1340,0.2338,0.1137
222,1218.354,1.2019,0.0000,0.0224,6.5117,0.1939,6.8752,0.2318,0.1137
223,1225.302,6.9476,0.0000,0.0328,0.7715,0.0533,0.9913,0.2333,0.1147
224,1226.327,1.0244,0.0000,0.0121,4.2346,0.0739,4.4120,0.2329,0.1157
225,1230.863,4.5364,0.0000,0.0289,0.9037,0.0738,1.1271,0.2343,0.1137
226,1232.048,1.1848,0.0000,0.0170,6.5733,0.0809,6.7788,0.2325,0.1147
227,1238.882,6.8344,0.0000,0.0152,0.8811,0.0433,1.0308,0.2323,0.1147
228,1239.937,1.0546,0.0000,0.0091,6.2492,0.0886,6.4378,0.2330,0.1157
229,1246.449,6.5120,0.0000,0.0230,0.7615,0.0512,0.9355,0.2338,0.1147
230,1247.425,0.9763,0.0000,0.0121,6.0610,0.0882,6.2574,0.2313,0.1147
231,1253.791,6.3655,0.0000,0.0229,0.0231,0.0787,0.2252,0.2330,0.1157
232,1254.052,0.2611,0.0000,0.0142,4.4755,0.1868,4.7749,0.2300,0.1147
233,1258.881,4.8292,0.0000,0.0227,0.9508,0.0583,1.1395,0.2334,0.1137
234,1260.307,1.4260,0.0000,0.0514,6.7561,0.0929,7.1121,0.6457,0.1147
235,1267.481,7.1739,0.0000,0.0203,0.7742,0.0484,0.9369,0.2291,0.1147
236,1268.452,0.9717,0.0000,0.0125,6.2593,0.0868,6.4561,0.2333,0.1157
237,1274.971,6.5185,0.0000,0.0178,0.7815,0.0455,0.9386,0.2341,0.1157
238,1275.938,0.9671,0.0000,0.0093,4.9612,0.1028,5.1686,0.2320,0.1167
239,1281.173,5.2346,0.0000,0.0241,0.7515,0.0646,0.9615,0.2309,0.1157
240,1282.180,1.0074,0.0000,0.0158,4.0544,0.1857,4.3701,0.2296,0.1147
241,1286.627,4.4466,0.0000,0.0332,0.9126,0.0832,1.2302,0.2318,0.1157
242,1288.045,1.4181,0.0000,0.0318,4.9406,0.0896,5.2025,0.2305,0.1147
