timestamp, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], temperature.gpu, power.draw [W], clocks_event_reasons.active
2026/09/24 09:23:35.258, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:23:35.513, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:23:35.769, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.47 W, 0x0000000000000001
2026/09/24 09:23:36.034, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.47 W, 0x0000000000000001
2026/09/24 09:23:36.290, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:23:36.546, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:23:36.797, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.99 W, 0x0000000000000001
2026/09/24 09:23:37.053, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.99 W, 0x0000000000000001
2026/09/24 09:23:37.306, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:23:37.557, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:23:37.810, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.30 W, 0x0000000000000001
2026/09/24 09:23:38.067, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.30 W, 0x0000000000000001
2026/09/24 09:23:38.324, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:23:38.582, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:23:38.838, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.05 W, 0x0000000000000001
2026/09/24 09:23:39.094, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.05 W, 0x0000000000000001
2026/09/24 09:23:39.345, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:23:39.615, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:23:39.866, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:23:40.123, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:23:40.380, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.05 W, 0x0000000000000001
2026/09/24 09:23:40.643, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:23:40.902, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:23:41.157, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.11 W, 0x0000000000000001
2026/09/24 09:23:41.414, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.11 W, 0x0000000000000001
2026/09/24 09:23:41.671, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:23:41.927, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:23:42.185, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:23:42.441, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:23:42.699, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:23:42.955, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:23:43.206, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.13 W, 0x0000000000000001
2026/09/24 09:23:43.463, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.13 W, 0x0000000000000001
2026/09/24 09:23:43.716, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.15 W, 0x0000000000000001
2026/09/24 09:23:43.968, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.15 W, 0x0000000000000001
2026/09/24 09:23:44.219, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.14 W, 0x0000000000000001
2026/09/24 09:23:44.476, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.14 W, 0x0000000000000001
2026/09/24 09:23:44.729, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.17 W, 0x0000000000000001
2026/09/24 09:23:44.985, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.17 W, 0x0000000000000001
2026/09/24 09:23:45.236, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.19 W, 0x0000000000000001
2026/09/24 09:23:45.490, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.19 W, 0x0000000000000001
2026/09/24 09:23:45.741, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.18 W, 0x0000000000000001
2026/09/24 09:23:45.991, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.18 W, 0x0000000000000001
2026/09/24 09:23:46.246, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.17 W, 0x0000000000000001
2026/09/24 09:23:46.503, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.17 W, 0x0000000000000001
2026/09/24 09:23:46.768, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.12 W, 0x0000000000000001
2026/09/24 09:23:47.023, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.12 W, 0x0000000000000001
2026/09/24 09:23:47.274, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.20 W, 0x0000000000000001
2026/09/24 09:23:47.531, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.20 W, 0x0000000000000001
2026/09/24 09:23:47.788, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.21 W, 0x0000000000000001
2026/09/24 09:23:48.045, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.21 W, 0x0000000000000001
2026/09/24 09:23:48.306, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.26 W, 0x0000000000000001
2026/09/24 09:23:48.559, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.26 W, 0x0000000000000001
2026/09/24 09:23:48.815, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.49 W, 0x0000000000000001
2026/09/24 09:23:49.072, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.49 W, 0x0000000000000001
2026/09/24 09:23:49.323, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.16 W, 0x0000000000000001
2026/09/24 09:23:49.574, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.16 W, 0x0000000000000001
2026/09/24 09:23:49.829, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.32 W, 0x0000000000000001
2026/09/24 09:23:50.107, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.32 W, 0x0000000000000001
2026/09/24 09:23:50.364, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.22 W, 0x0000000000000001
2026/09/24 09:23:50.618, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.22 W, 0x0000000000000001
2026/09/24 09:23:50.877, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.21 W, 0x0000000000000001
2026/09/24 09:23:51.136, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.21 W, 0x0000000000000001
2026/09/24 09:23:51.387, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.22 W, 0x0000000000000001
2026/09/24 09:23:51.641, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.22 W, 0x0000000000000001
2026/09/24 09:23:51.894, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.21 W, 0x0000000000000001
2026/09/24 09:23:52.148, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.11 W, 0x0000000000000001
2026/09/24 09:23:52.405, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.11 W, 0x0000000000000001
2026/09/24 09:23:52.662, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.24 W, 0x0000000000000001
2026/09/24 09:23:52.918, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.24 W, 0x0000000000000001
2026/09/24 09:23:53.176, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.25 W, 0x0000000000000001
2026/09/24 09:23:53.433, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.25 W, 0x0000000000000001
2026/09/24 09:23:53.689, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.13 W, 0x0000000000000001
2026/09/24 09:23:53.946, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.13 W, 0x0000000000000001
2026/09/24 09:23:54.203, P0, 1740 MHz, 6101 MHz, 0 %, 71, 20.25 W, 0x0000000000000001
2026/09/24 09:23:54.467, P0, 1740 MHz, 6101 MHz, 0 %, 71, 20.25 W, 0x0000000000000001
2026/09/24 09:23:54.724, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.13 W, 0x0000000000000001
2026/09/24 09:23:54.982, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.13 W, 0x0000000000000001
2026/09/24 09:23:55.238, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.12 W, 0x0000000000000001
2026/09/24 09:23:55.495, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.12 W, 0x0000000000000001
2026/09/24 09:23:55.752, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.10 W, 0x0000000000000001
2026/09/24 09:23:56.009, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.10 W, 0x0000000000000001
2026/09/24 09:23:56.266, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.08 W, 0x0000000000000001
2026/09/24 09:23:56.523, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.08 W, 0x0000000000000001
2026/09/24 09:23:56.774, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.14 W, 0x0000000000000001
2026/09/24 09:23:57.029, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.14 W, 0x0000000000000001
2026/09/24 09:23:57.286, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.25 W, 0x0000000000000001
2026/09/24 09:23:57.543, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.25 W, 0x0000000000000001
2026/09/24 09:23:57.793, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.11 W, 0x0000000000000001
2026/09/24 09:23:58.050, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.11 W, 0x0000000000000001
2026/09/24 09:23:58.303, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.12 W, 0x0000000000000001
2026/09/24 09:23:58.557, P0, 1740 MHz, 6101 MHz, 0 %, 71, 18.12 W, 0x0000000000000001
2026/09/24 09:23:58.814, P0, 1740 MHz, 6101 MHz, 0 %, 70, 19.37 W, 0x0000000000000001
2026/09/24 09:23:59.071, P0, 1740 MHz, 6101 MHz, 0 %, 70, 19.37 W, 0x0000000000000001
2026/09/24 09:23:59.321, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:23:59.577, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:23:59.834, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.22 W, 0x0000000000000001
2026/09/24 09:24:00.091, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.22 W, 0x0000000000000001
2026/09/24 09:24:00.348, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.18 W, 0x0000000000000001
2026/09/24 09:24:00.605, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.18 W, 0x0000000000000001
2026/09/24 09:24:00.862, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:24:01.120, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:24:01.376, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.15 W, 0x0000000000000001
2026/09/24 09:24:01.627, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.15 W, 0x0000000000000001
2026/09/24 09:24:01.882, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:02.133, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:02.396, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:24:02.654, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:24:02.910, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:24:03.167, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:03.424, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:03.689, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:24:03.945, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:24:04.209, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:24:04.466, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:24:04.723, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:24:04.990, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:24:05.243, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:05.500, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:05.757, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:06.014, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:06.271, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:06.528, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:06.785, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.98 W, 0x0000000000000001
2026/09/24 09:24:07.049, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.98 W, 0x0000000000000001
2026/09/24 09:24:07.301, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:07.575, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:07.834, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:08.098, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:08.363, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:24:08.618, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:24:08.875, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:24:09.132, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:24:09.389, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:09.642, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:09.896, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:24:10.147, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:24:10.403, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:24:10.653, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.20 W, 0x0000000000000001
2026/09/24 09:24:10.914, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.20 W, 0x0000000000000001
2026/09/24 09:24:11.176, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.16 W, 0x0000000000000001
2026/09/24 09:24:11.426, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.16 W, 0x0000000000000001
2026/09/24 09:24:11.680, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.58 W, 0x0000000000000001
2026/09/24 09:24:11.939, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.58 W, 0x0000000000000001
2026/09/24 09:24:12.197, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.15 W, 0x0000000000000001
2026/09/24 09:24:12.453, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.15 W, 0x0000000000000001
2026/09/24 09:24:12.704, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.19 W, 0x0000000000000001
2026/09/24 09:24:12.957, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.19 W, 0x0000000000000001
2026/09/24 09:24:13.214, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.14 W, 0x0000000000000001
2026/09/24 09:24:13.471, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.14 W, 0x0000000000000001
2026/09/24 09:24:13.728, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.29 W, 0x0000000000000001
2026/09/24 09:24:13.984, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.29 W, 0x0000000000000001
2026/09/24 09:24:14.235, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.14 W, 0x0000000000000001
2026/09/24 09:24:14.492, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.14 W, 0x0000000000000001
2026/09/24 09:24:14.749, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.11 W, 0x0000000000000001
2026/09/24 09:24:15.006, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.11 W, 0x0000000000000001
2026/09/24 09:24:15.264, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:24:15.515, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:24:15.773, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:24:16.026, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:24:16.277, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.11 W, 0x0000000000000001
2026/09/24 09:24:16.528, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.11 W, 0x0000000000000001
2026/09/24 09:24:16.783, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.13 W, 0x0000000000000001
2026/09/24 09:24:17.040, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.13 W, 0x0000000000000001
2026/09/24 09:24:17.297, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.20 W, 0x0000000000000001
2026/09/24 09:24:17.554, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.20 W, 0x0000000000000001
2026/09/24 09:24:17.807, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.22 W, 0x0000000000000001
2026/09/24 09:24:18.062, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.22 W, 0x0000000000000001
2026/09/24 09:24:18.318, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:18.575, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:18.831, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:19.084, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:19.345, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:19.605, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:24:19.859, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.01 W, 0x0000000000000001
2026/09/24 09:24:20.116, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.01 W, 0x0000000000000001
2026/09/24 09:24:20.373, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:24:20.637, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:24:20.894, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:24:21.153, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.99 W, 0x0000000000000001
2026/09/24 09:24:21.411, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.99 W, 0x0000000000000001
2026/09/24 09:24:21.666, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.99 W, 0x0000000000000001
2026/09/24 09:24:21.924, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.99 W, 0x0000000000000001
2026/09/24 09:24:22.178, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:24:22.435, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:24:22.692, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:22.949, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:23.209, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:24:23.463, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:24:23.720, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.93 W, 0x0000000000000001
2026/09/24 09:24:23.976, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.93 W, 0x0000000000000001
2026/09/24 09:24:24.233, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:24.490, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:24.741, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:24.997, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:25.254, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.98 W, 0x0000000000000001
2026/09/24 09:24:25.511, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.98 W, 0x0000000000000001
2026/09/24 09:24:25.768, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:26.025, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:26.282, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.20 W, 0x0000000000000001
2026/09/24 09:24:26.539, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.20 W, 0x0000000000000001
2026/09/24 09:24:26.796, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:24:27.054, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:24:27.309, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.94 W, 0x0000000000000001
2026/09/24 09:24:27.566, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.94 W, 0x0000000000000001
2026/09/24 09:24:27.823, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:24:28.083, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:24:28.337, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:24:28.594, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:24:28.851, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:29.108, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:29.365, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.20 W, 0x0000000000000001
2026/09/24 09:24:29.622, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.20 W, 0x0000000000000001
2026/09/24 09:24:29.875, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.93 W, 0x0000000000000001
2026/09/24 09:24:30.129, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.93 W, 0x0000000000000001
2026/09/24 09:24:30.411, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:24:30.665, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:24:30.920, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:24:31.177, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:24:31.434, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:24:31.691, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:24:31.946, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:24:32.198, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.25 W, 0x0000000000000001
2026/09/24 09:24:32.454, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.25 W, 0x0000000000000001
2026/09/24 09:24:32.705, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:32.961, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.97 W, 0x0000000000000001
2026/09/24 09:24:33.225, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.21 W, 0x0000000000000001
2026/09/24 09:24:33.482, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.21 W, 0x0000000000000001
2026/09/24 09:24:33.740, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.98 W, 0x0000000000000001
2026/09/24 09:24:33.997, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.98 W, 0x0000000000000001
2026/09/24 09:24:34.253, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:24:34.510, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:24:34.767, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:35.017, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:24:35.273, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:24:35.527, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
